id,top_cast,director
154821,,Joseph Dorman
41417,"Howie Long, Scott Glenn, Suzy Amis",Dean Semler
12538,"Marlon Wayans, David Spade, Matthew Lillard",Penelope Spheeris
586,"Dustin Hoffman, Robert De Niro, Anne Heche",Barry Levinson
2666,"Rufus Sewell, William Hurt, Kiefer Sutherland",Alex Proyas
46338,"Jon Bon Jovi, Anna Galiena, Lambert Wilson",John Duigan
54007,"Joseph Mazzello, Richard Gilliland, Corinne Bohrer",Manny Coto
11258,"Morgan Freeman, Christian Slater, Randy Quaid",Mikael Salomon
9490,"Dave Chappelle, Tommy Chong, Harland Williams",Tamra Davis
9411,"Denzel Washington, John Goodman, Donald Sutherland",Gregory Hoblit
25719,"Dan Futterman, Stuart Townsend, Kate Beckinsale",Stefan Schwartz
9033,"Christopher Walken, Jennifer Beals, Brittany Murphy",Greg Spence
11220,"Leon Lai, Michelle Reis, Takeshi Kaneshiro",Wong Kar-wai
21253,"Alan Arkin, Pedro Cardoso, Fernanda Torres",Bruno Barreto
6116,"Victoria Beckham, Melanie Brown, Emma Bunton",Bob Spiers
9457,"Treat Williams, Famke Janssen, Anthony Heald",Stephen Sommers
281289,"Jason Brouwer, T.J. Timon",Brian Evans
43911,"Bret Michaels, Martin Sheen, Kristi Gibson",Bret Michaels
39424,"Jude Law, Jennifer Tilly, Gretchen Mol",Charlie Peters
44361,"Aleksei Ananishnov, Gudrun Geyer",Alexander Sokurov
11702,"Chow Yun-fat, Mira Sorvino, Michael Rooker",Antoine Fuqua
2923,"Asia Argento, Jared Harris, Rupert Everett",Michael Radford
12238,"Miguel Ferrer, Julie Entwisle, Dan Monahan",Mark Pavia
11568,"Dan Aykroyd, John Goodman, Joe Morton",John Landis
41577,"Shinya Tsukamoto, Kaori Fujii, Kôji Tsukamoto",Shinya Tsukamoto
66894,"Malik Yoba, Melissa De Sousa, John Witherspoon",Millicent Shelton
11003,"Adam Sandler, Drew Barrymore, Christine Taylor",Frank Coraci
10153,"Dustin Hoffman, Sharon Stone, Samuel L. Jackson",Barry Levinson
49645,,Michael Paxton
47112,"Stephen Rea, Brendan Gleeson, Alfred Molina",Robert Dornhelm
102732,"Jon Bon Jovi, Penelope Ann Miller, Annabella Sciorra",Roberto Benabib
30949,"Woody Harrelson, Gina Gershon, Elisabeth Shue",Volker Schlöndorff
2898,"Jack Nicholson, Helen Hunt, Greg Kinnear",James L. Brooks
9558,"Christopher Walken, David Caruso, Laurence Fishburne",Abel Ferrara
83593,,
320011,"Donal Logue, Max Perlich, Paul Sorvino",Kari Skogland
26269,"Paul Newman, Susan Sarandon, Gene Hackman",Robert Benton
11808,"Tommy Lee Jones, Wesley Snipes, Robert Downey Jr.",Stuart Baird
6970,"Johnathon Schaech, Rod Taylor, Susie Porter",Stephan Elliott
47452,"John Hurt, Jason Priestley, Sheila Hancock",Richard Kwietniowski
18205,"Ernesto Gómez Cruz, María Rojo, Salma Hayek",Jorge Fons
36943,"Patrick Shane Dorian, Matt George, Matty Liu",Zalman King
21736,"Liam Neeson, Ed Viesturs, David Breashears",David Breashears
17941,"Jessica Lange, Gwyneth Paltrow, Johnathon Schaech",Jonathan Darby
10668,"Christopher Walken, Henry Thomas, Sean Patrick Flanery",Peter O'Fallon
9313,"Leonardo DiCaprio, Jeremy Irons, Gérard Depardieu",Randall Wallace
42807,"Matthew McConaughey, Skeet Ulrich, Ethan Hawke",Richard Linklater
617,"Matt Dillon, Kevin Bacon, Denise Richards",John McNaughton
36568,"Gena Rowlands, Tony Shalhoub, Cheech Marin",John Roberts
37272,"Vince Vaughn, Monica Potter, Joey Lauren Adams",John N. Smith
5910,"Takeshi Kitano, Kayoko Kishimoto, Ren Osugi",Takeshi Kitano
9440,"John Travolta, Emma Thompson, Billy Bob Thornton",Mike Nichols
53092,"Robin Tunney, Henry Thomas, Michael Parks",Bob Gosse
32911,"Denis Leary, Joseph Cross, Rosie O'Donnell",M. Night Shyamalan
44308,"Renée Zellweger, Julianna Margulies, Christopher Eccleston",Boaz Yakin
124821,"Joanna Going, Dylan Walsh, Sean Patrick Flanery",Howard Goldberg
32456,"Robert Downey Jr., Natasha Gregson Wagner, Heather Graham",James Toback
93350,"Lauren Holly, Edward Burns, Jon Bon Jovi",Edward Burns
62695,Robyn Hitchcock,Jonathan Demme
32144,"Kenneth Branagh, Madeleine Stowe, William Hurt",Lesli Linka Glatter
17127,"Jennifer Aniston, Paul Rudd, Hayden Panettiere",Nicholas Hytner
40688,"Paul Walker, John Ashton, Dennis Hopper",Steve Boyum
17133,"Billy Bob Thornton, Hank Azaria, Kelly Lynch",Stephen Gyllenhaal
19848,"LisaRaye McCoy, Dick Anthony Williams, Judyann Elder",Ice Cube
17644,,Steve Gomer
1774,"Michael Moore, Elaine Bly, Jim Czarnecki",Michael Moore
30265,"Jeremy Irons, Gong Li, Maggie Cheung",Wayne Wang
2157,"Gary Oldman, William Hurt, Matt LeBlanc",Stephen Hopkins
70581,"Russell Crowe, Youki Kudoh, Kenji Isomura",Craig Lahiff
8838,"Bruce Willis, Alec Baldwin, Miko Hughes",Harold Becker
29193,"Steve Martin, Campbell Scott, Ben Gazzara",David Mamet
795,"Nicolas Cage, Meg Ryan, Andre Braugher",Brad Silberling
16980,"Chloë Sevigny, Kate Beckinsale, Chris Eigeman",Whit Stillman
27472,"Jack Lemmon, Walter Matthau, Richard Riehle",Howard Deutch
47881,"Billy Crystal, Kathleen Quinlan, Joanna Pacula",Michael Lehmann
9469,"Denzel Washington, Ray Allen, Milla Jovovich",Spike Lee
12488,"Kenneth Branagh, Embeth Davidtz, Robert Downey Jr.",Robert Altman
98499,"Michael Rapaport, Lili Taylor, Adam Trese",Nick Gomez
81367,"BD Wong, Jennifer Coolidge, Bronson Pinchot",Barnet Kellman
267,"Liberto Rabal, Francesca Neri, Javier Bardem",Pedro Almodóvar
16148,"Bill Pullman, Ben Stiller, Ryan O'Neal",Jake Kasdan
21252,"Ray Winstone, Kathy Burke, Charlie Creed-Miles",Gary Oldman
73135,"Tom Gilroy, Margaret Welsh, Mitchell Lichtenstein",John Johnson
9449,"John Goodman, Jim Broadbent, Celia Imrie",Peter Hewitt
6264,"Stephen Moyer, Katherine Heigl, Thomas Kretschmann",Anthony Hickox
90414,"Marla Schaffel, Mitchell Whitfield, Michael Harris",Julie Davis
188870,"Sean Tataryn, Christopher Bradley, Geoff Moody",David DeCoteau
215373,"Denis Leary, Terence Stamp, Aitana Sánchez-Gijón",Juan José Campanella
78149,"Jackie Chan, Sylvester Stallone, Whoopi Goldberg",Alan Smithee
15513,"David Schwimmer, Jason Lee, Mili Avital",Doug Ellin
31220,"Richard Dreyfuss, Jenna Elfman, Zakes Mokae",Todd Holland
13907,"Nick Broomfield, Dylan Carlson, Kurt Cobain",Nick Broomfield
29825,"Matthew Modine, Catherine Keener, Daryl Hannah",Tom DiCillo
10622,"Jackie Chan, Richard Norton, Miki Lee",Sammo Hung
30020,"Homayoun Ershadi, Abdolrahman Bagheri, Afshin Khorshid Bakhtiari",Abbas Kiarostami
17139,"Jan Decleir, Fedja van Huêt, Betty Schuurman",Mike van Diem
34582,"Robert Skjærstad, Andrine Sæther, Per Egil Aske",Pål Sletaune
10216,"Michael Madsen, Natasha Henstridge, Marg Helgenberger",Peter Medak
9771,"Scott Bakula, Corbin Bernsen, Dennis Haysbert",John Warren
24560,"Steven Weber, Craig Bierko, Viola Harris",Larry David
76330,"Woody Allen, Letty Aronson, Soon-Yi Previn",Barbara Kopple
9448,"Mark Wahlberg, Lou Diamond Phillips, Christina Applegate",Kirk Wong
38618,"Casper Van Dien, Jane March, Steven Waddington",Carl Schenkel
18316,"Patrick Swayze, Meat Loaf, Randy Travis",Kevin Hooks
78373,"Breckin Meyer, Peter Facinelli, Eddie Mills",Tim McCanlies
77514,"Aleksandr Lazarev Jr., Anzhelika Nevolina, Elena Korikova",Leonid Boyko
49474,"Robert Carlyle, Juliet Aubrey, Sophie Okonedo",Michael Winterbottom
4415,"Liam Neeson, Geoffrey Rush, Uma Thurman",Bille August
39467,"Lou Rawls, Brendan Fraser, Joanna Going",James F. Robinson
55561,"Toni Collette, Parker Posey, Lisa Kudrow",Jill Sprecher
8656,"Robert Duvall, Téa Leoni, Elijah Wood",Mimi Leder
209345,,Rodney Gibbons
58680,"Jada Pinkett Smith, Tommy Davidson, Duane Martin",Daisy von Scherler Mayer
35161,"Ian Parsons, Peter MacNeill, Chris Leavins",Thom Fitzgerald
35796,"Mischa Barton, Sam Rockwell, Christopher McDonald",John Duigan
18937,"Jessalyn Gilsig, Cary Elwes, Gary Oldman",Frederik Du Chau
929,"Matthew Broderick, Jean Reno, Maria Pitillo",Roland Emmerich
9452,"Warren Beatty, Halle Berry, Sean Astin",Warren Beatty
1878,"Johnny Depp, Benicio del Toro, Tobey Maguire",Terry Gilliam
9844,"Christina Ricci, Martin Donovan, Lisa Kudrow",Don Roos
40505,"Master P, Anthony Johnson, Ice Cube",Michael Martin
14342,"Chris Farley, Matthew Perry, Bokeem Woodbine",Christopher Guest
9715,"Sandra Bullock, Harry Connick Jr., Gena Rowlands",Forest Whitaker
26610,"Stellan Skarsgård, Maria Mathiesen, Sverre Anker Ousdal",Erik Skjoldbjærg
20064,"Ryan Phillippe, Nastassja Kinski, John Savage",Antonio Tibaldi
40961,"Paolo Rotondo, Rebecca Hobbs, Paul Glover",Scott Reynolds
1965,"Michael Douglas, Gwyneth Paltrow, Viggo Mortensen",Andrew Davis
312,"Sylvie Testud, Tatjana Trieb, Howie Seago",Caroline Link
6068,"Harrison Ford, Anne Heche, David Schwimmer",Ivan Reitman
15037,"Jennifer Love Hewitt, Ethan Embry, Charlie Korsmo",Harry Elfont
50043,"Jessica Lange, Elisabeth Shue, Bob Hoskins",Des McAnuff
37636,"Radha Mitchell, Gabriel Mann, Ally Sheedy",Lisa Cholodenko
17044,"Catherine McCormack, Rachel Weisz, Anna Friel",David Leland
60951,"Ben Daniels, Michel Piccoli",Lavinia Currier
21334,"Mohammad Amir Naji, Amir Farrokh Hashemian, Bahare Seddiqi",Majid Majidi
416437,,Tim Kirkman
32284,"Ione Skye, Jennifer Aniston, Mackenzie Astin",Tiffanie DeBartolo
51955,"Christopher Scott Cherot, Chenoa Maxwell, Tammi Katherine Jones",Christopher Scott Cherot
37410,"Thomas Jay Ryan, James Urbaniak, Parker Posey",Hal Hartley
47481,"Vahina Giocante, Frédéric Malgras, Nicolas Welbers",Manuel Pradal
53765,"Eric Stoltz, Annabella Sciorra, Chris Eigeman",Noah Baumbach
10674,"Ming-Na Wen, Lea Salonga, Eddie Murphy",Tony Bancroft
136134,"Stuart Townsend, John Hannah, James Nesbitt",Marc Evans
846,"David Duchovny, Gillian Anderson, Mitch Pileggi",Rob Bowman
12655,"Brendan Gleeson, Peter McDonald, Tony Doyle",Paddy Breathnach
3050,"Eddie Murphy, Ossie Davis, Oliver Platt",Betty Thomas
1389,"George Clooney, Jennifer Lopez, Ving Rhames",Steven Soderbergh
11020,"Rachel Roberts, Dominic Guard, Helen Morse",Peter Weir
20862,"Adam Beach, Evan Adams, Irene Bedard",Chris Eyre
108548,"Marcello Mastroianni, Jean-Yves Gautier, Leonor Silveira",Manoel de Oliveira
9464,"Vincent Gallo, Christina Ricci, Ben Gazzara",Vincent Gallo
95,"Bruce Willis, Billy Bob Thornton, Ben Affleck",Michael Bay
944,"Mel Gibson, Danny Glover, Joe Pesci",Richard Donner
35680,"Hatty Jones, Frances McDormand, Nigel Hawthorne",Daisy von Scherler Mayer
11551,"Gregory Smith, Kirsten Dunst, Denis Leary",Joe Dante
473,"Sean Gullette, Mark Margolis, Ben Shenkman",Darren Aronofsky
102304,"Liza Weil, Chad Morgan, Frederic Forrest",Susan Skoog
544,"Cameron Diaz, Ben Stiller, Matt Dillon",Bobby Farrelly
10513,"Gregory Walcott, Mona McKinnon, Duke Moore",Edward D. Wood Jr.
28966,"Clara Bow, Charles 'Buddy' Rogers, Richard Arlen",William A. Wellman
65203,"Charles King, Anita Page, Bessie Love",Harry Beaumont
143,"Lew Ayres, Arnold Lucy, John Wray",Lewis Milestone
42861,"Richard Dix, Irene Dunne, Estelle Taylor",Wesley Ruggles
33680,"Greta Garbo, John Barrymore, Joan Crawford",Edmund Goulding
56164,"Diana Wynyard, Clive Brook, Una O'Connor",Frank Lloyd
12311,"Charles Laughton, Clark Gable, Franchot Tone",Frank Lloyd
43277,"William Powell, Myrna Loy, Luise Rainer",Robert Z. Leonard
43278,"Paul Muni, Gale Sondergaard, Joseph Schildkraut",William Dieterle
34106,"Jean Arthur, Lionel Barrymore, James Stewart",Frank Capra
43266,"Walter Pidgeon, Maureen O'Hara, Roddy McDowall",John Ford
27367,"Greer Garson, Walter Pidgeon, Teresa Wright",William Wyler
17661,"Bing Crosby, Barry Fitzgerald, Frank McHugh",Leo McCarey
28580,"Ray Milland, Jane Wyman, Phillip Terry",Billy Wilder
887,"Fredric March, Myrna Loy, Dana Andrews",William Wyler
33667,"Gregory Peck, Dorothy McGuire, John Garfield",Elia Kazan
23383,"Laurence Olivier, Jean Simmons, John Laurie",Laurence Olivier
25430,"Broderick Crawford, John Ireland, Joanne Dru",Robert Rossen
27191,"Betty Hutton, Cornel Wilde, Charlton Heston",Cecil B. DeMille
11426,"Burt Lancaster, Montgomery Clift, Deborah Kerr",Fred Zinnemann
654,"Marlon Brando, Karl Malden, Lee J. Cobb",Elia Kazan
15919,"Ernest Borgnine, Betsy Blair, Esther Minciotti",Delbert Mann
1725,"Natalie Wood, Richard Beymer, Russ Tamblyn",Jerome Robbins
5769,"Albert Finney, Susannah York, Hugh Griffith",Tony Richardson
874,"Paul Scofield, Wendy Hiller, Leo McKern",Fred Zinnemann
10633,"Sidney Poitier, Rod Steiger, Warren Oates",Norman Jewison
17917,"Ron Moody, Shani Wallis, Oliver Reed",Carol Reed
3116,"Dustin Hoffman, Jon Voight, Sylvia Miles",John Schlesinger
1051,"Gene Hackman, Fernando Rey, Roy Scheider",William Friedkin
1366,"Sylvester Stallone, Talia Shire, Burt Young",John G. Avildsen
12102,"Dustin Hoffman, Meryl Streep, Jane Alexander",Robert Benton
16619,"Donald Sutherland, Mary Tyler Moore, Judd Hirsch",Robert Redford
9443,"Ben Cross, Ian Charleson, Cheryl Campbell",Hugh Hudson
11050,"Shirley MacLaine, Debra Winger, Jack Nicholson",James L. Brooks
606,"Meryl Streep, Robert Redford, Klaus Maria Brandauer",Sydney Pollack
746,"John Lone, Peter O'Toole, Joan Chen",Bernardo Bertolucci
380,"Dustin Hoffman, Tom Cruise, Valeria Golino",Barry Levinson
403,"Morgan Freeman, Jessica Tandy, Dan Aykroyd",Bruce Beresford
11485,"Woody Allen, Janet Margolin, Marcel Hillaire",Woody Allen
466,"Jane Fonda, Donald Sutherland, Charles Cioffi",Alan J. Pakula
13820,"Harry Dean Stanton, Emilio Estevez, Tracey Walter",Alex Cox
15389,"Edward Clements, Chris Eigeman, Taylor Nichols",Whit Stillman
13597,"David Bowie, Jennifer Connelly, Toby Froud",Jim Henson
2108,"Emilio Estevez, Anthony Michael Hall, Judd Nelson",John Hughes
10014,"Robert Englund, Mark Patton, Kim Myers",Jack Sholder
10072,"Robert Englund, Patricia Arquette, Heather Langenkamp",Chuck Russell
10131,"Robert Englund, Tuesday Knight, Ken Sagoes",Renny Harlin
10160,"Robert Englund, Lisa Wilcox, Erika Anderson",Stephen Hopkins
11284,"Robert Englund, Lisa Zane, Shon Greenblatt",Rachel Talalay
4488,"Betsy Palmer, Adrienne King, Harry Crosby",Sean S. Cunningham
9725,"Amy Steel, John Furey, Adrienne King",Steve Miner
9728,"Dana Kimmell, Paul Kratka, Tracie Savage",Steve Miner
9730,"Kimberly Beck, Erich Anderson, Corey Feldman",Joseph Zito
9731,"Melanie Kinnaman, John Shepherd, Shavar Ross",Danny Steinmann
10225,"Thom Mathews, Jennifer Cooke, David Kagen",Tom McLoughlin
10281,"Kane Hodder, Lar Park Lincoln, Susan Jennifer Sullivan",John Carl Buechler
10283,"Kane Hodder, Jensen Daggett, Scott Reeves",Rob Hedden
948,"Donald Pleasence, Jamie Lee Curtis, P.J. Soles",John Carpenter
11281,"Jamie Lee Curtis, Donald Pleasence, Charles Cyphers",Rick Rosenthal
10676,"Tom Atkins, Stacey Nelkin, Dan O'Herlihy",Tommy Lee Wallace
11357,"Donald Pleasence, Ellie Cornell, Danielle Harris",Dwight H. Little
11361,"Donald Pleasence, Danielle Harris, Ellie Cornell",Dominique Othenin-Girard
36599,"Leslie Nielsen, Jamie Lee Curtis, Casey Stevens",Paul Lynch
39929,"Michael Ironside, Wendy Lyon, Louis Ferreira",Bruce Pittman
41828,"Tim Conlon, Courtney Taylor, Cynthia Preston",Peter R. Simpson
41769,"Nicole de Boer, J.H. Wyman, Joy Tanner",Clay Borris
10585,"Catherine Hicks, Chris Sarandon, Alex Vincent",Tom Holland
11186,"Alex Vincent, Jenny Agutter, Gerrit Graham",John Lafia
11187,"Justin Whalin, Perrey Reeves, Jeremy Sylvers",Jack Bender
609,"Craig T. Nelson, JoBeth Williams, Beatrice Straight",Tobe Hooper
11133,"Craig T. Nelson, JoBeth Williams, Heather O'Rourke",Brian Gibson
10306,"Tom Skerritt, Nancy Allen, Heather O'Rourke",Gary Sherman
9552,"Linda Blair, Max von Sydow, Ellen Burstyn",William Friedkin
11586,"Linda Blair, Richard Burton, Louise Fletcher",John Boorman
11587,"George C. Scott, Ed Flanders, Brad Dourif",William Peter Blatty
941,"Mel Gibson, Danny Glover, Gary Busey",Richard Donner
942,"Mel Gibson, Danny Glover, Joe Pesci",Richard Donner
943,"Mel Gibson, Danny Glover, Joe Pesci",Richard Donner
927,"Zach Galligan, Phoebe Cates, Hoyt Axton",Joe Dante
928,"Zach Galligan, Phoebe Cates, John Glover",Joe Dante
9340,"Sean Astin, Josh Brolin, Jeff Cohen",Richard Donner
9342,"Antonio Banderas, Anthony Hopkins, Catherine Zeta-Jones",Martin Campbell
38509,"Claire Danes, Lena Olin, Gabriel Byrne",Theresa Connelly
60033,"Philip Locke, Elis Imboden, Christian Durango",Michael Oblowitz
12101,"Charlton Heston, Edward G. Robinson, Leigh Taylor-Young",Richard Fleischer
19,"Brigitte Helm, Alfred Abel, Gustav Fröhlich",Fritz Lang
165,"Michael J. Fox, Christopher Lloyd, Lea Thompson",Robert Zemeckis
196,"Michael J. Fox, Christopher Lloyd, Mary Steenburgen",Robert Zemeckis
551,"Gene Hackman, Ernest Borgnine, Red Buttons",Ronald Neame
16084,"Jodie Foster, Barbara Harris, John Astin",Gary Nelson
17984,"Fred MacMurray, Nancy Olson, Keenan Wynn",Robert Stevenson
22328,"Tim Conway, Don Knotts, Tim Matheson",Vincent McEveety
32611,"Annette Funicello, Ray Bolger, Tommy Sands",Jack Donohue
3170,"Donnie Dunagan, Peter Behn, Stan Alexander",David Hand
346,"Toshirō Mifune, Takashi Shimura, Yoshio Inaba",Akira Kurosawa
859,"Glenn Close, John Malkovich, Michelle Pfeiffer",Stephen Frears
841,"Kyle MacLachlan, Francesca Annis, Leonardo Cimino",David Lynch
11051,"Willem Dafoe, Harvey Keitel, Barbara Hershey",Martin Scorsese
242,"Al Pacino, Diane Keaton, Andy García",Francis Ford Coppola
1411,"Mimi Rogers, Patrick Bauchau, David Duchovny",Michael Tolkin
9769,"Jeremy Irons, Dominique Swain, Melanie Griffith",Adrian Lyne
9424,"James Marsden, Katie Holmes, Nick Stahl",David Nutter
9835,"Jay Mohr, Billy Burke, Christina Applegate",Jim Abrahams
857,"Tom Hanks, Matt Damon, Vin Diesel",Steven Spielberg
17539,"Sean Hayes, Brad Rowe, Richard Ganoung",Tommy O'Haver
44322,"Si Han, Hu Jun, Zhao Wei",Zhang Yuan
22777,"Dean Jones, Sandy Duncan, Joe Flynn",Vincent McEveety
20173,"Kurt Russell, Joe Flynn, Harry Morgan",Robert Butler
10957,"Grant Bardsley, Susan Sheridan, John Byner",Ted Berman
9570,"Maximilian Schell, Anthony Perkins, Robert Forster",Gary Nelson
16249,"Peter Ustinov, Dean Jones, Suzanne Pleshette",Robert Stevenson
13962,"Brian Bonsall, Karen Duffy, James Rebhorn",Rupert Wainwright
14612,"David Niven, Jodie Foster, Helen Hayes",Norman Tokar
19378,"Ken Berry, Sandy Duncan, Harry Morgan",Norman Tokar
65157,"Keith Coogan, Lucy Deakins, Timothy Landfield",Jeff Blyth
29228,"Kurt Russell, Cesar Romero, Joe Flynn",Robert Butler
19379,"Michael Crawford, Oliver Reed, Barbara Carrera",Charles Jarrott
11164,"Emilio Estevez, Kathryn Erbe, Michael Tucker",Sam Weisman
18887,"Albert Sharpe, Janet Munro, Sean Connery",Robert Stevenson
40866,"Elliott Gould, Bill Cosby, Susan Anspach",Steven Hilliard Stern
24736,"Reese Witherspoon, Ethan Embry, Jack Thompson",Mikael Salomon
10122,"Joey Cramer, Paul Reubens, Cliff DeYoung",Randal Kleiser
24816,"Walter Brennan, Matthew Garber, Karen Dotrice",Robert Stevenson
9994,"Barrie Ingham, Val Bettin, Vincent Price",Ron Clements
25445,"Fred MacMurray, Tommy Steele, Greer Garson",Norman Tokar
12129,"Cloris Leachman, Charles Martin Smith, Stephen W. Burns",Vincent McEveety
14140,"Dean Jones, Don Knotts, Julie Sommars",Vincent McEveety
10439,"Bette Midler, Sarah Jessica Parker, Kathy Najimy",Kenny Ortega
11158,"Rick Moranis, Marcia Strassman, Robert Oliveri",Randal Kleiser
9354,"Rick Moranis, Marcia Strassman, Matt Frewer",Joe Johnston
28736,"Jim Dale, Karen Valentine, Don Knotts",Robert Butler
34774,"Maurice Chevalier, Hayley Mills, George Sanders",Robert Stevenson
37969,"Émile Genest, John Drainie, Sandra Scott",Fletcher Markle
9631,"Samuel L. Jackson, Kevin Spacey, David Morse",F. Gary Gray
9820,"Lindsay Lohan, Dennis Quaid, Natasha Richardson",Nancy Meyers
14013,"Trey Parker, Matt Stone, Yasmine Bleeth",David Zucker
36606,"George Clooney, Harvey Keitel, Michael Parks",Sarah Kelly
96196,"Minnie Driver, Tom Wilkinson, Harriet Walter",Sandra Goldbacher
98505,"Sandrine Kiberlain, Vincent Lindon, François Berléand",Benoît Jacquot
1779,"Michael Moore, Roger B. Smith, Rhonda Britton",Michael Moore
10849,"Mia Farrow, Jeff Daniels, Danny Aiello",Woody Allen
678,"Robert Mitchum, Jane Greer, Kirk Douglas",Jacques Tourneur
907,"Omar Sharif, Julie Christie, Geraldine Chaplin",David Lean
5961,"Allan Edwall, Ewa Fröling, Erland Josephson",Ingmar Bergman
47908,"Geraldine Page, John Heard, Carlin Glynn",Peter Masterson
42121,"Robert Duvall, Tess Harper, Betty Buckley",Bruce Beresford
2887,"Matthew Modine, Alan Alda, Patrick Bauchau",Roger Spottiswoode
11974,"Tom Hanks, Bruce Dern, Carrie Fisher",Joe Dante
20348,"Kevin Costner, Judd Nelson, Sam Robards",Kevin Reynolds
26648,"Dirk Bogarde, Charlotte Rampling, Gabriele Ferzetti",Liliana Cavani
11911,"Klaus Maria Brandauer, Krystyna Janda, Ildikó Bánsági",István Szabó
793,"Isabella Rossellini, Kyle MacLachlan, Dennis Hopper",David Lynch
35144,"Meredith Salenger, John Cusack, Ray Wise",Jeremy Kagan
9325,"Bruce Reitherman, Phil Harris, Sebastian Cabot",Wolfgang Reitherman
43037,"Peter Finch, James MacArthur, Bernard Lee",Robert Stevenson
10340,"Peggy Lee, Barbara Luddy, Larry Roberts",Hamilton Luske
10144,"Jodi Benson, Christopher Daniel Barnes, Jason Marin",Ron Clements
10414,"Emilio Estevez, Joss Ackland, Lane Smith",Stephen Herek
